Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
Alcohol_AEI_Beta_FC,0.631578947368421,0.41111111111111104,0.47368421052631576,0.4388888888888889,0.3157894736842105,0.3611111111111111,0.47368421052631576,0.5111111111111111,0.3684210526315789,0.35
Alcohol_AEI_Beta_FCPCA,0.6842105263157895,0.7888888888888889,0.5789473684210527,0.6277777777777778,0.5789473684210527,0.6944444444444445,0.6842105263157895,0.7777777777777778,0.5789473684210527,0.611111111111111
Alcohol_AEI_HighBeta_FC,0.5789473684210527,0.4111111111111111,0.6842105263157895,0.6166666666666666,0.5789473684210527,0.7277777777777777,0.5789473684210527,0.5888888888888889,0.47368421052631576,0.4611111111111111
Alcohol_AEI_HighBeta_FCPCA,0.7894736842105263,0.8444444444444444,0.47368421052631576,0.5055555555555555,0.7894736842105263,0.8999999999999999,0.7894736842105263,0.8444444444444444,0.8421052631578947,0.8444444444444444
Alcohol_AEI_Gamma_FC,0.631578947368421,0.41666666666666663,0.3157894736842105,0.36666666666666664,0.42105263157894735,0.4388888888888889,0.42105263157894735,0.3555555555555555,0.5789473684210527,0.42777777777777776
Alcohol_AEI_Gamma_FCPCA,0.7368421052631579,0.8666666666666667,0.5789473684210527,0.6,0.8947368421052632,0.8388888888888889,0.7368421052631579,0.8222222222222222,0.7894736842105263,0.8333333333333334
Alcohol_AEI_All_FC,0.6842105263157895,0.32222222222222224,0.7368421052631579,0.7388888888888889,0.7368421052631579,0.7555555555555555,0.7368421052631579,0.6555555555555556,0.6842105263157895,0.7222222222222222
Alcohol_AEI_All_FCPCA,0.7368421052631579,0.6777777777777778,0.5263157894736842,0.55,0.8421052631578947,0.9111111111111111,0.7894736842105263,0.7999999999999999,0.6842105263157895,0.6944444444444444
Behavioral_AEI_Delta_FC,0.3684210526315789,0.4222222222222223,0.5789473684210527,0.6277777777777778,0.42105263157894735,0.5166666666666666,0.3157894736842105,0.26666666666666666,0.47368421052631576,0.711111111111111
Behavioral_AEI_Delta_FCPCA,0.5263157894736842,0.5944444444444444,0.42105263157894735,0.49999999999999994,0.42105263157894735,0.38888888888888884,0.631578947368421,0.6555555555555556,0.47368421052631576,0.3222222222222222
Behavioral_AEI_Theta_FC,0.7368421052631579,0.13333333333333333,0.6842105263157895,0.6222222222222221,0.631578947368421,0.7055555555555556,0.7368421052631579,0.788888888888889,0.5789473684210527,0.6777777777777778
Behavioral_AEI_Theta_FCPCA,0.7368421052631579,0.7611111111111111,0.6842105263157895,0.7222222222222222,0.7894736842105263,0.7888888888888889,0.7894736842105263,0.7777777777777778,0.42105263157894735,0.4888888888888888
